baseMean	log2FoldChange	lfcSE	pvalue	padj
AC108025.1	0	NA	NA	NA	NA
SOX11	0	NA	NA	NA	NA
AC010729.2	0	NA	NA	NA	NA
AC010729.1	0	NA	NA	NA	NA
LINC01810	0	NA	NA	NA	NA
SILC1	0.283748999753236	0.0402979127341121	0.879233406493516	0.877265841105416	NA
MIR7158	0	NA	NA	NA	NA
AC017053.1	0	NA	NA	NA	NA
LINC01247	0	NA	NA	NA	NA
LINC01824	0	NA	NA	NA	NA
PIK3CDP1	0	NA	NA	NA	NA
MIR7515HG	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC097517.1	0	NA	NA	NA	NA
MIR7515	0	NA	NA	NA	NA
LINC00487	0	NA	NA	NA	NA
NRIR	0.294170090678336	-0.135619466751854	0.905958988297885	0.707991114343039	NA
AC017076.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AC068481.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RN7SKP112	0	NA	NA	NA	NA
AC010904.2	0	NA	NA	NA	NA
AC010904.1	0	NA	NA	NA	NA
AC013460.1	0	NA	NA	NA	NA
RNU6ATAC37P	0	NA	NA	NA	NA
AC092580.4	0	NA	NA	NA	NA
AC092580.2	0	NA	NA	NA	NA
LINC01871	0	NA	NA	NA	NA
AC092580.3	0	NA	NA	NA	NA
AC092580.1	0	NA	NA	NA	NA
AC007463.1	0	NA	NA	NA	NA
LINC00298	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AC007463.2	0	NA	NA	NA	NA
U91324.1	0	NA	NA	NA	NA
AC011747.1	0.356848016289473	0.0135409175034989	0.873908012344	0.867151518568792	NA
SNRPEP5	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
HMGB1P25	0	NA	NA	NA	NA
RPL30P3	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC093904.2	0.39602946626083	0.195312535841023	0.918810207456383	0.473741005623803	NA
AC093904.4	0.579441165913938	0.329856949799012	0.962302353660799	0.269459911260801	NA
AC093904.3	0.554862749419888	0.128344400736535	0.86992240678277	0.595890807576265	NA
AC093904.1	0	NA	NA	NA	NA
EIF1P7	0.481763732883651	0.157119819881647	0.880618383871432	0.611013940397161	NA
AC073195.1	0.345099778469583	0.0274931835922914	0.874938475636955	0.868466474286244	NA
AC082651.1	0	NA	NA	NA	NA
AC082651.4	0	NA	NA	NA	NA
RNU4-73P	0	NA	NA	NA	NA
AC082651.2	0	NA	NA	NA	NA
AC010969.3	0	NA	NA	NA	NA
AC010969.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AC104794.4	0	NA	NA	NA	NA
AC104794.5	0	NA	NA	NA	NA
CYS1	0	NA	NA	NA	NA
AC104794.2	0	NA	NA	NA	NA
AC104794.1	0.543114511599998	0.127347886003458	0.875664741765884	0.609974433914776	NA
MIR4261	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RN7SL66P	0	NA	NA	NA	NA
AC007240.2	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
AC007314.1	0.345099778469583	0.0274931835922914	0.874938475636955	0.868466474286244	NA
AC092687.4	0	NA	NA	NA	NA
AC092687.2	0	NA	NA	NA	NA
RNU7-138P	0	NA	NA	NA	NA
RNU7-176P	0	NA	NA	NA	NA
AC092687.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AC079587.1	0	NA	NA	NA	NA
RPL6P4	0	NA	NA	NA	NA
RNU6-1081P	0	NA	NA	NA	NA
AC099344.1	0	NA	NA	NA	NA
AC099344.2	0	NA	NA	NA	NA
LINC00570	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
RNA5SP84	0	NA	NA	NA	NA
MIR4429	0	NA	NA	NA	NA
RNU2-13P	0	NA	NA	NA	NA
AC011994.1	0	NA	NA	NA	NA
RNA5SP85	0	NA	NA	NA	NA
RN7SL674P	0	NA	NA	NA	NA
NTSR2	0	NA	NA	NA	NA
AC110754.1	0	NA	NA	NA	NA
AC106875.2	0	NA	NA	NA	NA
AC106875.1	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
AC012456.1	0	NA	NA	NA	NA
AC012456.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
MIR548S	0	NA	NA	NA	NA
MIR3681HG	0.384086299853364	-0.0148252257819399	0.869916282387307	0.984652707454752	NA
MIR4262	0	NA	NA	NA	NA
AC013471.1	0	NA	NA	NA	NA
MIR3681	0	NA	NA	NA	NA
RNU6-843P	0	NA	NA	NA	NA
AC096559.1	0	NA	NA	NA	NA
AC009486.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
MIR3125	0	NA	NA	NA	NA
AC064875.1	0	NA	NA	NA	NA
AC093912.1	0	NA	NA	NA	NA
AC073062.1	0	NA	NA	NA	NA
LINC00276	0	NA	NA	NA	NA
AC016730.1	0	NA	NA	NA	NA
RNU6-1288P	0	NA	NA	NA	NA
AC131957.1	0	NA	NA	NA	NA
AC011897.1	0	NA	NA	NA	NA
AC068286.2	0	NA	NA	NA	NA
AC068286.1	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AC007738.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AC008278.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC008278.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
LINC01804	0	NA	NA	NA	NA
AC113608.2	0	NA	NA	NA	NA
RNU5E-7P	0	NA	NA	NA	NA
AC113608.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AC010145.2	0	NA	NA	NA	NA
MYCNOS	0	NA	NA	NA	NA
MYCNUT	0	NA	NA	NA	NA
MYCN	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
RN7SL104P	0	NA	NA	NA	NA
AC010145.1	0	NA	NA	NA	NA
GACAT3	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AC130710.1	0	NA	NA	NA	NA
AC174048.1	0	NA	NA	NA	NA
AC142283.1	0	NA	NA	NA	NA
AC010745.1	0	NA	NA	NA	NA
AC010745.2	0	NA	NA	NA	NA
AC010745.3	0	NA	NA	NA	NA
AC010745.5	0	NA	NA	NA	NA
AC010745.4	0	NA	NA	NA	NA
AC010880.1	0	NA	NA	NA	NA
AC104623.1	0	NA	NA	NA	NA
AC104623.2	0	NA	NA	NA	NA
CYRIA	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC008164.1	0	NA	NA	NA	NA
AC008069.1	0	NA	NA	NA	NA
LINC01866	0	NA	NA	NA	NA
RN7SKP168	0	NA	NA	NA	NA
ZFYVE9P2	0	NA	NA	NA	NA
PSMC1P10	0	NA	NA	NA	NA
RAD51AP2	0	NA	NA	NA	NA
VSNL1	0.330496744992275	0.0222283466345799	0.875417065852502	0.870431432369172	NA
MSGN1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AC079802.1	0	NA	NA	NA	NA
AC079148.3	0	NA	NA	NA	NA
AC079148.2	0	NA	NA	NA	NA
NT5C1B-RDH14	0	NA	NA	NA	NA
RNU6-1215P	0	NA	NA	NA	NA
AC106053.1	0	NA	NA	NA	NA
AC130814.1	0	NA	NA	NA	NA
MIR4757	0	NA	NA	NA	NA
AC010096.1	0	NA	NA	NA	NA
LINC01808	0	NA	NA	NA	NA
AC019055.1	0	NA	NA	NA	NA
CISD1P1	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
LAPTM4A-DT	0.86806859544852	-0.503473624852201	1.04650376079262	0.171315033955039	NA
AC098828.1	0.721870562376047	-0.423176782726921	0.998565586503377	0.232865056716201	NA
RPS16P2	0.402822009019978	0.228357618551159	0.925336305113285	0.432847257212939	NA
RN7SL140P	0	NA	NA	NA	NA
RNU6-961P	0	NA	NA	NA	NA
RNU7-113P	0	NA	NA	NA	NA
SLC7A15P	0	NA	NA	NA	NA
RNA5SP86	0	NA	NA	NA	NA
AC023137.2	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AC023137.1	0	NA	NA	NA	NA
AC012065.1	0	NA	NA	NA	NA
NDUFAF2P1	0.567497999506472	0.0755320931647968	0.861606917995445	0.791018035310022	NA
AC012065.2	0.856245661231028	0.481239676011765	1.04834244039737	0.138184326119337	NA
AC012065.4	0	NA	NA	NA	NA
LINC02850	0	NA	NA	NA	NA
AC115619.1	0	NA	NA	NA	NA
AC010872.1	0	NA	NA	NA	NA
AC010872.2	0	NA	NA	NA	NA
TDRD15	0	NA	NA	NA	NA
AC067959.1	0	NA	NA	NA	NA
AC018742.1	0.567943707414829	-0.325506467152323	0.951849932832187	0.34648612594252	NA
AC011752.1	0	NA	NA	NA	NA
NUTF2P8	0	NA	NA	NA	NA
AC009411.2	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AC009411.1	0	NA	NA	NA	NA
LINC01822	0.517762342597415	0.170637312328913	0.882513454877745	0.579374496079715	NA
RN7SL117P	0	NA	NA	NA	NA
AC096570.1	0	NA	NA	NA	NA
AC068044.1	0	NA	NA	NA	NA
AC099799.1	0	NA	NA	NA	NA
RNA5SP87	0	NA	NA	NA	NA
AC096570.2	0	NA	NA	NA	NA
LINC01884	0	NA	NA	NA	NA
RN7SKP27	0	NA	NA	NA	NA
AC018467.1	0	NA	NA	NA	NA
AC012506.1	0	NA	NA	NA	NA
AC012506.3	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC012506.2	0	NA	NA	NA	NA
AC012506.4	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC011239.1	0	NA	NA	NA	NA
AC011239.2	0	NA	NA	NA	NA
AC009242.1	0.513908444645383	0.116964116915026	0.874771293131101	0.636556723001919	NA
PGAM1P6	0.665175432536758	0.259762350409283	0.901633111426156	0.420311017293649	NA
RPS13P4	0	NA	NA	NA	NA
SDHCP3	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RN7SL610P	0	NA	NA	NA	NA
RNU6-370P	0	NA	NA	NA	NA
FKBP1B	0.417425042497286	0.234931663057858	0.927170702461201	0.419304176654743	NA
AC008073.3	0	NA	NA	NA	NA
AC008073.2	0	NA	NA	NA	NA
FAM228A	0	NA	NA	NA	NA
AC008073.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AC009228.2	0	NA	NA	NA	NA
HMGN2P20	0.518536095105948	-0.0588154640692792	0.86212603379005	0.847925417795373	NA
AC093798.1	0	NA	NA	NA	NA
RNA5SP88	0	NA	NA	NA	NA
RNU6-936P	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
RPS13P5	0.298352033230544	0.0457288970454285	0.878883043802148	0.87503452632974	NA
AC013267.1	0	NA	NA	NA	NA
AC013267.3	0	NA	NA	NA	NA
AC013267.2	0	NA	NA	NA	NA
RN7SL856P	0	NA	NA	NA	NA
SUCLA2P3	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
POMC	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
LINC01381	0	NA	NA	NA	NA
MIR1301	0	NA	NA	NA	NA
ARNILA	0.417425042497286	0.234931663057858	0.927170702461201	0.419304176654743	NA
DTNB-AS1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC010150.1	0	NA	NA	NA	NA
TPM3P7	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
PTGES3P2	0.737946404472819	0.0590882897343669	0.842606450995146	0.844668461549639	NA
AC064847.1	0.438820618733742	0.212736049430821	0.923064229243093	0.434699942073736	NA
NDUFB4P4	0	NA	NA	NA	NA
UQCRHP2	0	NA	NA	NA	NA
RNU6-942P	0	NA	NA	NA	NA
RPS2P15	0.381426432783523	0.218747531080121	0.922806720191867	0.453081861797108	NA
EMP2P1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AC011742.1	0	NA	NA	NA	NA
PPIL1P1	0	NA	NA	NA	NA
CIB4	0.474448216936751	-0.248065020902653	0.928178814941161	0.454435439205933	NA
AC015977.2	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AC015977.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
CDKN2AIPNLP2	0	NA	NA	NA	NA
DPYSL5	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC013472.1	0.636835351864157	0.355900775273864	0.974146061848818	0.238460335075694	NA
AGBL5-AS1	0	NA	NA	NA	NA
AC013472.2	0.728299066056253	0.0333510377198003	0.846490925500874	0.908128477769886	NA
PRR30	0	NA	NA	NA	NA
TCF23	0	NA	NA	NA	NA
AC013403.1	0	NA	NA	NA	NA
SLC30A3	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
DNAJC5G	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
RNU6-986P	0	NA	NA	NA	NA
AC074091.2	0	NA	NA	NA	NA
AC074091.1	0	NA	NA	NA	NA
LINC01460	0.448096945639553	-0.237269553598094	0.925190193125494	0.476822041774067	NA
AC021171.2	0	NA	NA	NA	NA
MIR4263	0.621533262275919	-0.36372607860924	0.968368991769166	0.296871731675451	NA
AC021171.1	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
AC096552.1	0	NA	NA	NA	NA
RPL23AP34	0	NA	NA	NA	NA
AC104695.1	0.56483813243663	0.323117125264947	0.959405887032336	0.278168218675891	NA
SNRPGP7	0	NA	NA	NA	NA
AC074011.1	0.283748999753236	0.0402979127341121	0.879233406493516	0.877265841105416	NA
RNA5SP89	0	NA	NA	NA	NA
AC097724.1	0.805644018039957	0.466484183634542	1.03757520546107	0.149722084791522	NA
SNORD92	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AC097720.1	0.579441165913938	0.329856949799012	0.962302353660799	0.269459911260801	NA
AC105398.1	0	NA	NA	NA	NA
PCARE	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
AC105398.2	0	NA	NA	NA	NA
ALK	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AC074096.1	0	NA	NA	NA	NA
RN7SL516P	0	NA	NA	NA	NA
AC106870.3	0	NA	NA	NA	NA
AC106870.2	0	NA	NA	NA	NA
AC106870.1	0	NA	NA	NA	NA
AC016907.2	0.548434245739682	-0.287020686311718	0.941150649225968	0.381641525757187	NA
AC016907.1	0	NA	NA	NA	NA
SNORA10B	0	NA	NA	NA	NA
H3P5	0	NA	NA	NA	NA
AC109642.1	0	NA	NA	NA	NA
LINC01936	0	NA	NA	NA	NA
AC073255.1	0	NA	NA	NA	NA
AC132154.1	0	NA	NA	NA	NA
AC092569.1	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
AC009305.1	0.430834045092404	-0.0362080410004163	0.864096802174224	0.931065715908845	NA
CAPN14	0	NA	NA	NA	NA
RNA5SP90	0	NA	NA	NA	NA
EHD3	0	NA	NA	NA	NA
AL121657.1	0.457185316389601	-0.0452798125642406	0.863608741355369	0.904668481756148	NA
SRD5A2	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL133247.1	0	NA	NA	NA	NA
AL133247.2	0	NA	NA	NA	NA
LINC01946	0	NA	NA	NA	NA
AK2P2	0.593521226203493	-0.0906831693564325	0.8595684745622	0.74525385669779	NA
RNU6-647P	0	NA	NA	NA	NA
AL133245.1	0.420084909567128	-0.00367342209032676	0.86793847533432	0.983089345433174	NA
BIRC6-AS1	0	NA	NA	NA	NA
MIR558	0	NA	NA	NA	NA
AL133243.1	0	NA	NA	NA	NA
MIR4765	0	NA	NA	NA	NA
LINC00486	0	NA	NA	NA	NA
AL133244.2	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL133244.1	0	NA	NA	NA	NA
H2ACP2	0	NA	NA	NA	NA
AC019127.1	0	NA	NA	NA	NA
RNA5SP91	0	NA	NA	NA	NA
RNA5SP92	0	NA	NA	NA	NA
MIR4430	0	NA	NA	NA	NA
AC020594.1	0.366823399306215	0.1830002336757	0.916074493345717	0.503153634499959	NA
AC017050.1	0	NA	NA	NA	NA
ATP6V0E1P3	0	NA	NA	NA	NA
HNRNPA1P61	0	NA	NA	NA	NA
LINC01320	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
MYADML	0	NA	NA	NA	NA
LINC01318	0	NA	NA	NA	NA
AC008170.1	0	NA	NA	NA	NA
AC073218.1	0	NA	NA	NA	NA
AC012593.2	0	NA	NA	NA	NA
AC012593.1	0	NA	NA	NA	NA
RN7SL602P	0	NA	NA	NA	NA
AC019064.1	0	NA	NA	NA	NA
SMIM7P1	0	NA	NA	NA	NA
AC013442.1	0	NA	NA	NA	NA
MIR548AD	0	NA	NA	NA	NA
RNU6-1117P	0	NA	NA	NA	NA
AC083939.1	0	NA	NA	NA	NA
MRPL50P1	0	NA	NA	NA	NA
RPL21P36	0.447209933372859	-0.227781861825997	0.922195690406457	0.496393355157172	NA
AC007378.1	0	NA	NA	NA	NA
AC007363.1	0	NA	NA	NA	NA
VIT	0.294170090678336	-0.135619466751854	0.905958988297885	0.707991114343039	NA
AC007382.1	0	NA	NA	NA	NA
RNU6-577P	0.784248441803501	0.51700265882398	1.06772372348127	0.134687389579443	NA
ARL14EPP1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
SULT6B1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RPL31P16	0	NA	NA	NA	NA
AC007391.1	0	NA	NA	NA	NA
RNU6-939P	0	NA	NA	NA	NA
RNU6-1116P	0	NA	NA	NA	NA
AC007391.3	0	NA	NA	NA	NA
AC006369.1	0	NA	NA	NA	NA
AC006369.2	0	NA	NA	NA	NA
LINC00211	0	NA	NA	NA	NA
AC009229.4	0.467160699406343	0.135116570502428	0.881688691013851	0.647587123446242	NA
AC009229.2	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
RNU6-951P	0	NA	NA	NA	NA
AC009229.3	0	NA	NA	NA	NA
AC009229.1	0	NA	NA	NA	NA
RPL7P12	0.54025971594258	0.108374845841925	0.871954522780684	0.631386448326682	NA
GAPDHP25	0.722569618486978	0.28150183250877	0.908000662753127	0.386021331478606	NA
AC016995.1	0	NA	NA	NA	NA
LINC01883	0	NA	NA	NA	NA
AC011247.2	0	NA	NA	NA	NA
AC011247.1	0.765512732636887	0.183437097384857	0.863980498408527	0.569591719713583	NA
AC074366.1	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
TTC39DP	0	NA	NA	NA	NA
AC018693.2	0	NA	NA	NA	NA
AC018693.1	0	NA	NA	NA	NA
RNU6-851P	0	NA	NA	NA	NA
RN7SL96P	0	NA	NA	NA	NA
AC019171.1	0	NA	NA	NA	NA
RNU6-198P	0	NA	NA	NA	NA
HSPE1P13	0.34687263327273	-0.155036733968955	0.908637297693433	0.648670050723555	NA
AC092672.1	0	NA	NA	NA	NA
CDKL4	0.577919090431572	-0.110243134597775	0.863374120914724	0.726962715655446	NA
AC007684.2	0.283748999753236	0.0402979127341121	0.879233406493516	0.877265841105416	NA
AC007253.1	0	NA	NA	NA	NA
AC007877.1	0.347759645539425	-0.186770329826616	0.912949375547859	0.596761497058607	NA
AC007317.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AC007317.2	0	NA	NA	NA	NA
LINC01794	0	NA	NA	NA	NA
HNRNPA1P57	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC009413.2	0	NA	NA	NA	NA
AC009413.1	0	NA	NA	NA	NA
RNU4-63P	0	NA	NA	NA	NA
AC013480.1	0.577919090431572	-0.110243134597775	0.863374120914724	0.726962715655446	NA
EML4-AS1	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
AC025750.2	0	NA	NA	NA	NA
VDAC1P13	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
RPS13P3	0.384086299853364	-0.0148252257819399	0.869916282387307	0.984652707454752	NA
AC025750.3	0	NA	NA	NA	NA
AC025750.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC074375.1	0	NA	NA	NA	NA
RNU6-137P	0.392846626003236	0.0259992034270989	0.872726019155044	0.86274174413628	NA
OXER1	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
HAAO	0.768618307615087	-0.45675889974734	1.01678860414621	0.206647998254379	NA
FTOP1	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
CHORDC1P1	0.37145104976678	0.018760458429673	0.873380772028879	0.865316965343684	NA
LINC02590	0	NA	NA	NA	NA
RNU6-242P	0.430834045092404	-0.0362080410004163	0.864096802174224	0.931065715908845	NA
RNU6-958P	0	NA	NA	NA	NA
RN7SL531P	0	NA	NA	NA	NA
AC108222.1	0	NA	NA	NA	NA
AC011242.1	0.567497999506472	0.0755320931647968	0.861606917995445	0.791018035310022	NA
RN7SKP66	0	NA	NA	NA	NA
ABCG5	0.933106341945816	0.130751741701851	0.84656406036574	0.678018939837755	NA
RN7SL455P	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
RNU6-566P	0	NA	NA	NA	NA
PDSS1P2	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AC019129.2	0.466832654806167	-0.0248159032556431	0.861848099877707	0.928975478426884	NA
AC013717.1	0	NA	NA	NA	NA
AC012354.5	0	NA	NA	NA	NA
AC012354.3	0	NA	NA	NA	NA
AC012354.6	0	NA	NA	NA	NA
SIX3-AS1	0	NA	NA	NA	NA
SIX3	0	NA	NA	NA	NA
AC012354.1	0.301011900300386	-0.142792196926421	0.907282083029937	0.68334621506373	NA
KRTCAP2P1	0.564510087836454	0.150432790849374	0.874452925345723	0.569848841797219	NA
SIX2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC093702.1	0	NA	NA	NA	NA
AC093833.1	0	NA	NA	NA	NA
AC009236.2	0	NA	NA	NA	NA
AC009236.1	0.834850084994572	0.481022538916581	1.04738975026748	0.140757184136763	NA
RN7SL414P	0	NA	NA	NA	NA
PRKCE-AS1	0.636835351864157	0.355900775273864	0.974146061848818	0.238460335075694	NA
RPL26P15	0	NA	NA	NA	NA
AC017006.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC017006.1	0.590861359133651	0.141151526898364	0.871244165808011	0.565505098801275	NA
RPL36AP14	0	NA	NA	NA	NA
AC016696.1	0	NA	NA	NA	NA
LINC01820	0	NA	NA	NA	NA
LINC02583	0	NA	NA	NA	NA
AC016912.1	0	NA	NA	NA	NA
RN7SL817P	0	NA	NA	NA	NA
TMEM247	0	NA	NA	NA	NA
AC018682.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AC016722.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AC093732.2	0.564510087836454	0.150432790849374	0.874452925345723	0.569848841797219	NA
AC073283.3	0	NA	NA	NA	NA
AC073283.2	0.394507390778464	-0.206745920106525	0.917173443955904	0.545753889803354	NA
BCYRN1	0.374110916836622	-0.197663055687238	0.915108657046916	0.569005675420785	NA
RN7SKP119	0.356848016289473	0.0135409175034989	0.873908012344	0.867151518568792	NA
AC079775.1	0.381426432783523	0.218747531080121	0.922806720191867	0.453081861797108	NA
KCNK12	0.394507390778464	-0.206745920106525	0.917173443955904	0.545753889803354	NA
MSH2-OT1	0	NA	NA	NA	NA
AC006509.2	0	NA	NA	NA	NA
AC006509.1	0	NA	NA	NA	NA
AC006509.3	0	NA	NA	NA	NA
RPS27AP7	0.564510087836454	0.150432790849374	0.874452925345723	0.569848841797219	NA
AC092650.1	0.795856591178978	-0.419387706539391	1.00128933356424	0.218993885898898	NA
PPIAP62	0	NA	NA	NA	NA
AC092650.2	0	NA	NA	NA	NA
RN7SKP224	0	NA	NA	NA	NA
RNU4-49P	0	NA	NA	NA	NA
RNU6-282P	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
STON1-GTF2A1L	0	NA	NA	NA	NA
GTF2A1L	0	NA	NA	NA	NA
AC073082.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
TPT1P11	0	NA	NA	NA	NA
LHCGR	0	NA	NA	NA	NA
ELOBP3	0	NA	NA	NA	NA
AC009975.1	0	NA	NA	NA	NA
CTBP2P5	0	NA	NA	NA	NA
FSHR	0	NA	NA	NA	NA
MIR548BA	0	NA	NA	NA	NA
AC009975.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RNU6-439P	0	NA	NA	NA	NA
AC009971.1	0	NA	NA	NA	NA
RPL7P13	0.477581790331443	-0.0498019890196049	0.867599023260287	0.88253738722162	NA
AC078994.1	0	NA	NA	NA	NA
NRXN1	0	NA	NA	NA	NA
AC068725.1	0	NA	NA	NA	NA
MTCO1P42	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AC009234.1	0	NA	NA	NA	NA
MIR8485	0	NA	NA	NA	NA
AC007560.1	0.693858526303622	-0.143178534693294	0.862656297243994	0.621555603996306	NA
AC007682.1	0	NA	NA	NA	NA
AC007402.1	0	NA	NA	NA	NA
AC007402.2	0	NA	NA	NA	NA
KNOP1P3	0	NA	NA	NA	NA
CRYGGP	0.658230928100613	0.313966596548496	0.958694975760317	0.262282914932572	NA
AC097463.1	0	NA	NA	NA	NA
CCDC12P1	0	NA	NA	NA	NA
AC079304.1	0	NA	NA	NA	NA
ZNF863P	0	NA	NA	NA	NA
AC087073.1	0	NA	NA	NA	NA
LINC01867	0	NA	NA	NA	NA
GGCTP3	0	NA	NA	NA	NA
AC139712.1	0	NA	NA	NA	NA
CRTC1P1	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
FTH1P6	0	NA	NA	NA	NA
MIR4431	0	NA	NA	NA	NA
AC010967.2	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AC010967.3	0	NA	NA	NA	NA
AC069157.2	0	NA	NA	NA	NA
AC069157.1	0	NA	NA	NA	NA
RNU6-997P	0	NA	NA	NA	NA
AC008280.1	0	NA	NA	NA	NA
RNU7-172P	0	NA	NA	NA	NA
TSPYL6	0.686571008773214	0.267869180095011	0.903907142019136	0.407232553817704	NA
C2orf73	0	NA	NA	NA	NA
AC092839.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
RPL23AP32	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
AC092839.2	0.913155575912331	-0.195441169165864	0.876465319360945	0.492809964272381	NA
EML6-AS1	0	NA	NA	NA	NA
AC104781.1	0	NA	NA	NA	NA
RNU7-81P	0	NA	NA	NA	NA
RNU6-433P	0	NA	NA	NA	NA
AC012358.1	0.531171345192532	-0.0924524379652961	0.862532693918536	0.77426857333738	NA
AC012358.4	0.247422345439296	-0.134731106967243	0.904533477321011	0.744639869010722	NA
AC012358.2	0	NA	NA	NA	NA
RNU6-775P	0	NA	NA	NA	NA
RNU6-221P	0	NA	NA	NA	NA
RNU6-634P	0	NA	NA	NA	NA
EFEMP1	0	NA	NA	NA	NA
RN7SKP208	0	NA	NA	NA	NA
AC011306.1	0	NA	NA	NA	NA
MIR217HG	0	NA	NA	NA	NA
MIR217	0	NA	NA	NA	NA
MIR216A	0	NA	NA	NA	NA
